id,length,start_time,trip_time,edge_start,edge_end,turn_I1,turn_I2,turn_I3
1187,11,812.5,6.3,9_2,node2,,,
1188,4.1,813.4,71.4,9_2,2_6,n,s,n
1190,4.75,813.7,60,9_2,2_6,n,s,n
1192,4.79,814.8,66.3,9_2,2_6,n,s,n
1194,4.67,815.7,144.2,9_2,3_7,n,r,l
1196,4.82,816.6,118,5_1,3_4,l,s,s
1197,10.03,817,58.2,5_1,1_8,s,n,n
1198,4.69,817,98.1,9_2,3_4,n,r,l
1199,13.14,817.4,67.2,9_2,2_6,,,
1201,5.06,818,118.6,7_3,2_6,n,r,r
1202,5.54,819.1,93,9_2,3_4,n,r,l
1203,4.57,820.2,67,9_2,2_6,n,s,n
1204,4.79,821,59.1,7_3,3_10,n,n,s
1206,4.58,822,51.1,5_1,1_8,s,n,n
1208,4.79,823.3,211.1,7_3,1_8,l,s,r
1209,4.61,824.7,112.6,5_1,3_4,l,s,s
1211,4.15,825.6,55.9,10_3,3_7,n,n,s
1212,4.61,826.8,18,4_3,3_7,n,n,r
1213,4.82,827.3,32.9,0_1,3_4,s,s,s
1214,5.01,829.6,99.4,4_3,2_6,n,r,s
1215,5.06,829.7,53,7_3,3_10,n,n,s
1216,5.11,829.9,193.1,4_3,1_8,l,s,s
1217,4.87,829.9,13.4,0_1,1_8,r,n,n
1219,5.12,832.6,99.4,4_3,2_6,n,r,s
1220,5.11,832.6,191.3,4_3,1_8,l,s,s
1221,5.22,833.4,10.8,2_3,3_4,,,
1222,5.19,835.6,191.8,4_3,1_8,l,s,s
1223,5.26,838.3,15.4,4_3,3_7,n,n,r
1224,4.91,840,190.5,4_3,1_8,l,s,s
1225,4.91,841,43,10_3,3_7,n,n,s
1227,5.16,842,188,4_3,1_8,l,s,s
1228,4.28,847.1,39.6,10_3,3_7,n,n,s
1229,4.74,851.7,37.2,10_3,3_7,n,n,s
1231,5.27,858.7,177,7_3,1_8,l,s,r
1232,4.61,859.1,29.9,9_2,2_6,n,s,n
1233,5.08,860.4,86.9,0_1,2_6,s,l,n
1234,4.86,861,50.9,9_2,3_4,n,r,l
1235,4.54,861.4,25.8,9_2,2_6,n,s,n
1236,10.68,861.8,14.4,5_1,1_8,s,n,n
1237,4.39,862,22.5,9_2,2_6,n,s,n
1238,4.45,862.6,12.4,5_1,1_8,s,n,n
1239,4.41,864,12.8,5_1,1_8,s,n,n
1240,4.5,864.1,27.6,9_2,2_6,n,s,n
1241,4.76,864.2,24.8,9_2,2_3,,,
1242,4.56,864.9,11.7,5_1,1_8,s,n,n
1243,4.52,865.5,59.9,9_2,1_0,s,l,n
1244,5.06,865.6,21.8,9_2,2_6,n,s,n
1245,4.38,866.6,30.1,7_3,3_4,n,n,l
1246,4.84,866.6,71.1,4_3,2_6,n,r,s
1248,4.62,867.6,12.7,5_1,1_8,s,n,n
1249,4.27,867.8,10.3,5_1,1_8,s,n,n
1250,4.97,867.8,46.4,9_2,3_4,n,r,l
1251,4.94,867.9,87.8,4_3,3_10,n,n,l
1252,4.7,869,21.7,9_2,2_6,n,s,n
1253,4.7,869.2,21.9,9_2,2_6,n,s,n
1254,5.1,869.2,69.7,5_1,3_4,l,s,s
1255,4.69,869.4,246.5,4_3,1_8,l,s,s
1256,5.27,869.7,70.5,4_3,2_6,n,r,s
1257,4.08,869.9,10.7,5_1,1_8,s,n,n
1258,4.8,870.8,20,9_2,2_3,,,
1259,4.41,871,9.2,5_1,1_8,s,n,n
1261,4.58,871.1,22.5,9_2,2_6,n,s,n
1262,5.3,871.6,86.6,4_3,3_10,n,n,l
1263,4.37,872.1,9.8,5_1,1_8,s,n,n
1264,4.65,872.2,22.1,9_2,2_6,n,s,n
1265,4.35,872.6,14.5,7_3,3_10,n,n,s
1266,4.33,873.2,20.7,9_2,2_6,n,s,n
1267,4.75,873.9,15.5,10_3,3_4,n,n,r
1268,4.42,874,9.6,5_1,1_8,s,n,n
1269,5.08,874.1,46,4_3,3_7,n,n,r
1270,4.01,874.5,21.4,9_2,2_6,n,s,n
1271,4.78,874.7,15.5,5_1,1_8,s,n,n
1272,4.32,875,9.4,5_1,1_8,s,n,n
1273,4.05,875.3,9.7,5_1,1_8,s,n,n
1274,5.67,875.6,7.3,9_2,node2,,,
1275,4.74,876.2,18.7,9_2,2_6,n,s,n
1276,4.96,876.6,15.6,10_3,3_4,n,n,r
1277,4.86,876.6,243.7,4_3,1_8,l,s,s
1278,4.46,877.2,20.2,9_2,2_6,n,s,n
1279,4.2,877.9,9,5_1,1_8,s,n,n
1280,4.43,878.2,24.1,9_2,2_6,n,s,n
1281,4.7,878.9,18.8,9_2,2_6,n,s,n
1282,4.7,878.9,243.2,4_3,1_8,l,s,s
1283,5.34,879.4,64.2,4_3,2_6,n,r,s
1284,5.16,879.5,15.1,10_3,3_7,n,n,s
1285,4.81,880.9,18,9_2,2_6,n,s,n
1286,5.04,881,140.2,4_3,1_0,s,s,s
1287,5.24,881.1,38.9,9_2,3_4,n,r,l
1288,4.46,881.2,18.7,9_2,2_6,n,s,n
1289,4.41,881.6,10.1,7_3,3_10,n,n,s
1290,4.3,881.9,9.9,5_1,1_8,s,n,n
1291,5.11,882.4,13.9,9_2,2_6,,,
1294,4.43,883,17.9,9_2,2_6,n,s,n
1295,4.35,883.2,10,5_1,1_8,s,n,n
1296,4.64,883.5,10.1,7_3,3_10,n,n,s
1297,5.26,883.9,148,4_3,1_8,l,s,s
1298,4.84,884,21.5,9_2,2_6,n,s,n
1299,4.85,884.6,43.8,5_1,3_4,l,s,s
1300,5.15,884.6,18.6,9_2,2_6,n,s,n
1301,4.53,885.3,10,5_1,1_8,s,n,n
1302,5.04,885.5,32.8,9_2,3_4,n,r,l
1303,4.25,885.8,17,9_2,2_6,n,s,n
1304,4.47,886.1,10.3,5_1,1_8,s,n,n
1305,5.56,886.8,18.5,9_2,2_6,n,s,n
1306,4.44,886.8,21.3,9_2,2_6,n,s,n
1307,4.38,886.9,9.7,5_1,1_8,s,n,n
1308,4.36,887.2,10.1,5_1,1_8,s,n,n
1309,5.29,887.3,61.6,4_3,2_6,n,r,s
1310,4.93,888.7,33.1,5_1,2_3,,,
1311,4.33,889.3,9.8,5_1,1_8,s,n,n
1312,4.49,889.4,10.5,5_1,1_8,s,n,n
1313,5.16,889.5,61.3,0_1,2_6,s,l,n
1314,4.84,890,59.8,5_1,3_10,l,s,r
1316,4.92,890.8,222.4,7_3,1_8,l,s,r
1319,5.24,891.3,27.1,2_3,3_4,,,
1320,8.31,891.9,32.4,5_1,1_8,s,n,n
1321,4.29,892.1,12,5_1,1_8,s,n,n
1322,4.43,892.1,10.6,5_1,1_8,s,n,n
1323,4.95,893.1,32.5,0_1,1_8,r,n,n
1324,3.47,893.4,33.9,4_3,3_7,n,n,r
1325,4.76,893.9,9.6,5_1,1_8,s,n,n
1326,5.12,893.9,47.4,5_1,3_4,l,s,s
1327,4.97,896.1,123.1,5_1,3_4,l,s,s
1328,4.82,896.2,59.1,5_1,1_8,s,n,n
1331,5.29,898.2,64.3,10_3,3_4,n,n,r
1332,5.06,898.3,51.6,0_1,3_4,s,s,s
1333,4.38,898.4,58.9,5_1,1_0,r,n,n
1334,5.31,899.7,58.8,5_1,1_8,s,n,n
1335,4.75,899.8,78.3,5_1,1_8,s,n,n
1336,5.97,900.3,66.9,10_3,3_7,n,n,s
1337,4.61,900.6,55.2,5_1,1_8,s,n,n
1338,4.95,900.7,28.1,0_1,1_8,r,n,n
1339,5.91,901.7,119.8,5_1,3_4,l,s,s
1340,4.65,902.6,57.2,5_1,1_8,s,n,n
1341,4.96,904.3,55.8,5_1,1_8,s,n,n
1342,4.92,904.6,121,5_1,3_4,l,s,s
1343,4.61,904.7,56.7,5_1,1_8,s,n,n
1344,5.05,906.7,33.4,0_1,2_3,,,
1345,3.93,907.2,55.9,5_1,1_8,s,n,n
1346,4.81,908.6,54.1,5_1,1_8,s,n,n
1348,4.92,910.6,60.1,7_3,3_10,n,n,s
1349,12.02,910.7,61.8,10_3,3_7,n,n,s
1350,5,911.4,117.4,4_3,1_0,s,s,s
1351,5.3,911.5,64,7_3,3_4,n,n,l
1352,5.12,914.2,38.5,4_3,2_6,n,r,s
1353,5.18,914.5,58,7_3,3_10,n,n,s
1354,5.01,914.5,212.3,4_3,1_8,l,s,s
1355,5.28,917.9,286.7,4_3,1_8,l,s,s
1356,5.38,920.4,16.3,4_3,3_7,n,n,r
1357,4.97,921.9,9.9,2_3,3_4,,,
1358,5.06,924.6,19.3,4_3,3_7,n,n,r
1359,4.58,924.9,36.1,9_2,2_6,n,s,n
1360,4.36,926.7,38.5,5_1,1_8,s,n,n
1361,3.71,928.1,100.2,5_1,3_4,l,s,s
1362,5.5,931.9,43.7,7_3,3_10,n,n,s
1363,5.11,934.2,43,7_3,3_10,n,n,s
1364,4.35,934.4,48.1,7_3,3_4,n,n,l
1365,5.04,940.3,11.6,2_3,3_4,,,
1366,4.42,942.9,69.2,2_1,1_0,,,
1367,4.84,944,13.5,4_3,3_7,n,n,r
1368,4.73,947.8,10.9,9_2,2_6,n,s,n
1369,4.49,947.8,12.8,9_2,2_6,n,s,n
1370,4.25,951.1,11.4,9_2,2_6,n,s,n
1371,4.53,951.1,12.8,9_2,2_6,n,s,n
1372,3.92,953.2,13,9_2,2_6,n,s,n
1373,4.83,954,71.7,0_1,2_3,,,
1374,11.83,954.2,6.2,9_2,node2,,,
1375,4.65,955.4,10.5,5_1,1_8,s,n,n
1376,4.6,955.6,12.7,9_2,2_6,n,s,n
1377,6.36,956.2,71.5,4_3,2_6,n,r,s
1378,4.85,956.9,41.9,9_2,3_4,n,r,l
1379,4.33,957.1,12.8,9_2,2_6,n,s,n
1380,4.8,957.1,11.7,9_2,2_6,n,s,n
1381,3.93,957.6,9.6,5_1,1_8,s,n,n
1382,4.3,957.9,12.2,9_2,2_6,n,s,n
1383,6.64,958.3,14.2,5_1,1_8,s,n,n
1384,4.62,958.5,13.3,9_2,2_6,n,s,n
1385,4.72,958.9,54.8,9_2,1_0,s,l,n
1386,12.62,959.2,58.2,9_2,2_6,,,
1387,4.15,959.5,9.1,5_1,1_8,s,n,n
1388,4.58,961,10.2,5_1,1_8,s,n,n
1389,6.31,961,38.1,9_2,3_7,n,r,l
1390,4.5,961.7,11.9,9_2,2_6,n,s,n
1391,5.07,961.7,152.7,4_3,1_0,s,s,s
1392,4.76,961.7,13.4,5_1,1_8,s,n,n
1393,4.79,962.1,50.7,5_1,2_3,,,
1394,11.27,963,12.2,9_2,2_6,n,s,n
1395,4.93,963,166.4,7_3,1_8,l,s,r
1396,4.55,963,11.8,9_2,2_6,n,s,n
1397,4.12,964.2,12.4,5_1,1_8,s,n,n
1398,4.34,964.8,9,5_1,1_8,s,n,n
1399,5.05,965.8,33.5,9_2,3_4,n,r,l
1400,4.44,966.2,12.2,5_1,1_8,s,n,n
1401,4.64,966.4,10.6,9_2,2_6,n,s,n
1402,4.28,966.8,12.5,9_2,2_6,n,s,n
1403,4.28,967.3,9.6,5_1,1_8,s,n,n
1404,4.91,967.3,19.9,7_3,3_10,n,n,s
1406,4.57,968.9,12.3,9_2,2_6,n,s,n
1407,4.53,969,11.2,5_1,1_8,s,n,n
1408,4.54,970.5,10,5_1,1_8,s,n,n
1409,4.46,971.2,16.7,5_1,1_0,r,n,n
1410,5.16,971.6,46.7,4_3,3_7,n,n,r
1411,4.28,972.7,9.6,5_1,1_8,s,n,n
1413,4.69,974.1,20,5_1,1_0,r,n,n
1414,5.41,974.8,45.9,4_3,3_7,n,n,r
1415,5.09,975.2,39,5_1,2_3,,,
1416,5.15,975.5,52,0_1,2_3,,,
1418,4.41,975.9,9,5_1,1_8,s,n,n

1422,4.72,979,50.6,5_1,3_4,l,s,s
1423,4.71,979.9,9.8,5_1,1_8,s,n,n
1424,4.67,980.1,9.7,5_1,1_8,s,n,n
1425,4.98,982.8,123.7,4_3,2_6,n,r,s
1426,4.79,983.2,8.8,5_1,1_8,s,n,n
1427,4.84,983.3,116.8,5_1,2_3,,,
1428,4.53,984.4,64.4,5_1,1_8,s,n,n
1429,4.24,985.8,65.1,5_1,1_8,s,n,n
1430,4.89,986.4,126.1,5_1,3_4,l,s,s
1431,4.63,987,121.9,4_3,2_6,n,r,s
1432,6.01,987.3,214.9,7_3,1_8,l,s,r
1433,4.52,987.3,62.4,5_1,1_8,s,n,n
1434,4.84,988.1,65.9,5_1,1_8,s,n,n
1435,4.36,988.8,114,5_1,2_3,,,
1436,5.26,989.3,62.8,5_1,1_8,s,n,n
1437,5.03,992.3,113.7,5_1,2_3,,,
1438,5.15,993.1,67,10_3,3_7,n,n,s
1439,4.9,993.1,37.2,7_3,1_0,s,s,r
1440,4.64,993.9,62.6,5_1,1_8,s,n,n
1441,4.65,994.1,123.1,5_1,3_4,l,s,s
1443,4.88,995.1,66.5,10_3,3_7,n,n,s
1445,4.13,999,118.9,5_1,3_4,l,s,s
1446,2.22,999.3,58.8,5_1,1_8,s,n,n
1447,5,999.5,68.4,10_3,3_4,n,n,r
1449,5.09,1002.5,27.9,0_1,2_3,,,
1450,4.91,1003,41.6,9_2,3_4,n,r,l
1452,5.64,1004.9,120.4,9_2,1_8,l,l,n
1453,4.67,1004.9,55,7_3,3_10,n,n,s
1454,4.74,1005.4,45.5,9_2,2_6,n,s,n
1456,4.94,1007.3,41.9,9_2,2_6,n,s,n
1457,11.67,1007.5,35.6,9_2,node2,,,
1459,4.75,1008.5,45.1,9_2,2_6,n,s,n
1461,4.8,1009.6,58.4,10_3,3_7,n,n,s
1462,5,1009.8,22.8,4_3,3_10,n,n,l
1463,4.87,1011.4,51.2,7_3,3_10,n,n,s
1464,4.72,1011.7,39.4,9_2,2_6,n,s,n
1465,4.91,1012.8,65.8,9_2,2_6,n,s,n
1466,8.98,1012.8,35.8,9_2,node2,,,
1467,5.25,1012.9,98.3,4_3,2_6,n,r,s
1468,4.88,1013,40.1,9_2,2_6,n,s,n
1469,5.06,1013,11.3,2_3,3_4,,,
1470,5.2,1014.3,10.1,2_3,3_4,,,
1472,4.25,1014.4,66.9,10_3,3_4,n,n,r
1474,6.11,1015.9,97.8,7_3,2_6,n,r,r
1475,4.7,1015.9,38.5,9_2,2_6,n,s,n
1476,5.35,1016,39.4,9_2,2_6,n,s,n
1478,4.95,1016.7,20.2,4_3,3_10,n,n,l
1480,5.07,1018,43.2,9_2,2_6,n,s,n
1483,5.03,1018.6,37.1,9_2,2_6,n,s,n
1484,4.71,1020.6,37.6,9_2,2_6,n,s,n
1488,4.88,1021.9,35.4,9_2,2_6,n,s,n
1490,4.83,1024.6,58.2,7_3,3_4,n,n,l
1492,4.75,1026.1,12.6,2_3,3_4,,,
1495,5.09,1027.8,12.6,2_3,3_4,,,
1497,4.15,1029.3,30.7,9_2,2_6,n,s,n
1499,5.1,1029.4,54.8,7_3,3_4,n,n,l
1500,4.89,1029.6,63.9,9_2,3_4,n,r,l
1501,5.09,1030.6,11.5,2_3,3_4,,,
1502,4.92,1032.3,95.8,0_1,2_6,s,l,n
1504,5.42,1033.4,15.2,4_3,3_10,n,n,l
1506,5.07,1037.6,87.6,4_3,1_0,s,s,s
1507,4.98,1040.4,76.2,4_3,2_6,n,r,s
1508,12.58,1041.8,29.2,9_2,2_6,,,
1509,3.7,1042.1,20.3,5_1,1_8,s,n,n
1510,12.25,1043.9,45.7,9_2,2_6,n,s,n
1511,4.53,1045.5,13.7,9_2,2_6,n,s,n
1512,4.98,1045.6,139.2,4_3,2_1,,,
1513,4.51,1045.7,18.3,9_2,2_6,n,s,n
1514,4.83,1045.8,14.3,5_1,1_8,s,n,n
1515,4.16,1046.3,16.4,9_2,2_6,n,s,n
1516,4.32,1046.7,15.9,5_1,1_8,s,n,n
1517,3.98,1047.8,13.7,5_1,1_8,s,n,n
1518,4.59,1047.9,20.3,9_2,2_3,,,
1519,7.84,1048,9.5,9_2,2_6,,,
1520,4.91,1049.4,75.9,0_1,3_4,s,s,s
1521,4.43,1049.6,17.3,9_2,2_6,n,s,n
1522,4.45,1050.4,13.1,5_1,1_8,s,n,n
1523,4.76,1050.7,14.3,5_1,1_8,s,n,n
1524,4.19,1051.1,16.5,7_3,3_10,n,n,s
1525,4.74,1051.3,15.3,9_2,2_6,n,s,n
1527,4.15,1052.7,13.9,9_2,2_6,n,s,n
1528,4.34,1052.8,13,5_1,1_8,s,n,n
1529,4.59,1053.1,15,9_2,2_6,n,s,n
1530,5.04,1053.3,67.2,5_1,3_4,l,s,s
1531,4.84,1054.5,15.4,5_1,1_8,s,n,n
1532,5,1054.6,77,0_1,2_6,s,l,n
1533,4.17,1055.3,12.8,5_1,1_8,s,n,n
1534,4.38,1055.4,14.9,9_2,2_6,n,s,n
1535,3.67,1055.4,14,9_2,2_6,n,s,n
1536,5.07,1056.9,43.4,4_3,3_7,n,n,r
1537,4.5,1057.2,8.5,9_2,2_6,n,s,n
1538,4.81,1057.2,13.6,5_1,1_8,s,n,n
1539,4.97,1057.4,134.3,4_3,1_0,s,s,s
1540,4.8,1057.9,25.4,9_2,2_1,,,
1541,4.7,1058.2,13.1,5_1,1_8,s,n,n
1543,4.85,1058.8,13.1,9_2,2_6,n,s,n
1545,4.45,1059.1,17,10_3,3_7,n,n,s
1546,5.24,1059.7,60,4_3,2_6,n,r,s
1547,4.59,1059.9,20,9_2,2_6,n,s,n
1548,7.83,1060.4,13.1,9_2,2_6,n,s,n
1550,4.54,1060.7,13.1,7_3,3_10,n,n,s
1551,4.42,1060.8,11.7,5_1,1_8,s,n,n
1552,4.78,1060.9,36.5,9_2,3_4,n,r,l
1553,4.42,1061.9,14.5,5_1,1_8,s,n,n
1554,4.9,1062.1,16.6,10_3,3_7,n,n,s
1555,4.67,1062.9,12.5,9_2,2_6,n,s,n
1556,4.44,1063.1,20,9_2,2_6,n,s,n
1557,4.15,1063.5,11.1,5_1,1_8,s,n,n
1558,4.22,1063.5,10,9_2,2_6,n,s,n
1561,4.29,1064.5,14,5_1,1_8,s,n,n
1562,5.02,1064.6,26.9,9_2,3_4,n,r,l
1563,4.75,1064.7,11.8,9_2,2_6,n,s,n
1564,5.79,1064.8,43.3,10_3,3_4,n,n,r
1566,4.86,1065.2,13.8,9_2,2_6,n,s,n
1567,5.19,1065.5,53.2,5_1,3_4,l,s,s
1568,4.77,1066,20,9_2,2_6,n,s,n
1569,4.06,1066.1,12,5_1,1_0,r,n,n
1570,5.06,1066.9,32.4,9_2,3_4,n,r,l
1571,4.75,1067.5,81.1,10_3,3_7,n,n,s
1572,4.52,1067.7,13.5,9_2,2_6,n,s,n
1573,4.79,1067.9,31.7,9_2,1_0,s,l,n
1574,4.01,1068,13.5,5_1,1_8,s,n,n
1575,4.22,1068,12,5_1,1_8,s,n,n
1576,4.1,1068.1,12.7,9_2,2_6,n,s,n
1577,4.84,1068.4,27.1,2_3,3_4,,,
1578,5,1068.4,26.1,9_2,3_4,n,r,l
1580,4.62,1069.1,14.1,9_2,2_6,n,s,n
1581,4.74,1069.4,51.8,5_1,3_4,l,s,s
1583,4.71,1069.7,18.6,9_2,2_6,n,s,n
1584,4.49,1070,10.7,5_1,1_8,s,n,n
1586,4.71,1070.6,12.2,9_2,2_6,n,s,n
1587,4.48,1071.3,13.1,5_1,1_8,s,n,n
1588,4.55,1071.4,13.4,9_2,2_6,n,s,n
1589,4.35,1071.6,11.1,5_1,1_8,s,n,n
1590,4.77,1072.1,20.2,9_2,2_6,n,s,n
1591,4.68,1072.2,39.8,5_1,2_3,,,
1592,4.67,1073.1,12,9_2,2_6,n,s,n
1593,4.6,1073.4,13.2,9_2,2_6,n,s,n
1594,4.72,1073.5,62.6,5_1,1_8,s,n,n
1595,4.16,1073.9,9.3,5_1,1_0,r,n,n
1596,4.77,1074.3,11.9,9_2,2_6,n,s,n
1597,5.04,1074.6,20.7,9_2,2_6,n,s,n
1598,11.87,1075.2,6.6,9_2,node2,,,
1599,4.77,1075.4,114.7,5_1,2_3,,,
1600,4.93,1075.5,63.4,5_1,1_8,s,n,n
1601,4.35,1076,14.7,9_2,2_6,n,s,n
1602,4.64,1077.6,61.7,5_1,1_8,s,n,n
1603,4.39,1077.9,14.4,9_2,2_6,n,s,n
1604,4.61,1078,15.2,9_2,2_6,n,s,n
1605,4.67,1078.3,134.3,5_1,3_10,l,s,r
1606,5.25,1078.4,24,9_2,3_4,n,r,l
1607,4.9,1079.5,61.6,9_2,2_6,n,s,n
1608,4.51,1079.9,14.7,9_2,2_6,n,s,n
1609,4.68,1080.1,13.8,9_2,2_6,n,s,n
1610,5.88,1080.3,124.1,5_1,3_4,l,s,s
1611,5.08,1080.7,45.7,0_1,3_4,s,s,s
1612,5.16,1081,102.3,9_2,3_4,n,r,l
1614,12.54,1081.2,33.6,9_2,2_6,,,
1615,5.05,1082.7,60.4,5_1,1_8,s,n,n
1616,4.96,1083.8,59.8,9_2,2_6,n,s,n
1617,4.7,1084.4,57.7,5_1,1_8,s,n,n
1620,4.69,1086.2,59.9,5_1,1_8,s,n,n
1621,4.84,1086.4,20,4_3,3_7,n,n,r
1622,5.01,1086.7,108.6,7_3,2_6,n,r,r
1624,4.65,1087.1,76.7,5_1,1_8,s,n,n
1625,4.61,1088.1,59.3,9_2,2_6,n,s,n
1626,4.09,1090,60.2,5_1,1_8,s,n,n
1627,4.94,1091.7,32.9,4_3,2_6,n,r,s
1629,4.75,1094.4,50.7,5_1,1_8,s,n,n
1630,4.91,1099.3,11.3,0_1,1_8,r,n,n
1631,5.1,1100.2,11.2,2_3,3_4,,,
1632,4.78,1101.3,52.6,7_3,3_10,n,n,s
1633,4.68,1103,11,2_3,3_4,,,
1634,5.29,1104.5,92.9,7_3,2_6,n,r,r
1635,2.22,1104.9,41.1,5_1,1_8,s,n,n
1637,5.05,1106.3,8.9,2_3,3_4,,,
1638,13.3,1107,45.6,10_3,3_7,n,n,s
1640,4.89,1108.2,113.1,0_1,3_4,s,s,s
1641,4.75,1112.1,10.4,2_3,3_4,,,
1642,4.82,1112.1,100.3,4_3,1_8,l,s,s
1643,5.02,1112.2,117.4,0_1,3_10,s,s,r
1644,4.65,1113.7,28.6,9_2,2_6,n,s,n
1645,5.02,1113.7,25.6,9_2,2_6,n,s,n
1646,4.84,1114.3,70.1,9_2,3_4,n,r,l
1647,4.8,1114.6,46.6,10_3,3_4,n,n,r
1648,4.84,1115.2,79.6,9_2,1_0,s,l,n
1649,4.42,1116.3,30.9,9_2,2_6,n,s,n
1650,5.98,1117.1,68.2,9_2,3_4,n,r,l
1651,11.89,1118.3,17,9_2,node2,,,
1652,5.17,1119.7,32,9_2,2_6,n,s,n
1653,5.21,1119.8,32.3,9_2,2_6,n,s,n
1654,6.06,1120.1,34.5,9_2,2_6,n,s,n
1656,10.72,1122.6,15.9,9_2,node2,,,
1658,6.01,1124.9,13.8,4_3,3_7,n,n,r
1659,5,1127.9,79.1,4_3,2_6,n,r,s
1660,4.07,1128.3,32.3,9_2,2_6,n,s,n
1661,4.57,1129.9,65.9,5_1,2_3,,,
1662,4,1130.3,23.6,5_1,1_8,s,n,n
1663,4.73,1131.7,25.6,9_2,2_6,n,s,n
1664,5.11,1132.2,55,4_3,3_7,n,n,r
1665,9.93,1133.9,10.6,9_2,2_6,,,
1666,5.06,1134.3,22.4,9_2,2_6,n,s,n
1668,4.57,1135.4,6.9,9_2,node2,,,
1669,3.56,1136,11.9,5_1,1_8,s,n,n
1670,4.64,1136.4,20,5_1,1_8,s,n,n
1671,5.34,1137,79,4_3,1_8,l,s,s
1673,10.31,1137.2,12.3,9_2,2_6,,,
1674,4.75,1137.3,25.6,9_2,2_6,n,s,n
1675,4.78,1137.9,20.4,9_2,2_6,n,s,n
1676,5.24,1138,55.2,4_3,3_7,n,n,r
1677,4.17,1138.7,15.7,9_2,2_6,n,s,n
1678,4.39,1138.9,9.7,5_1,1_8,s,n,n
1679,4.6,1139.1,20.5,5_1,1_8,s,n,n
1681,4.6,1140.3,19.7,9_2,2_6,n,s,n
1682,4.59,1140.8,24.2,9_2,2_6,n,s,n
1683,4.62,1141.6,10.1,5_1,1_8,s,n,n
1685,4.68,1141.6,72.6,5_1,3_4,l,s,s
1687,4.37,1141.7,12.9,9_2,2_6,,,
1689,5.49,1141.8,75.7,4_3,1_8,l,s,s
1690,4.7,1141.8,26.9,7_3,10_3,,,
1691,4.78,1141.9,14,9_2,2_6,n,s,n
1692,4.98,1142.1,20.2,5_1,1_8,s,n,n
1693,4.44,1142.3,20.4,9_2,2_6,n,s,n
1694,4.98,1143.2,52.8,0_1,1_8,r,n,n
1695,4.36,1143.6,10.4,5_1,1_8,s,n,n
1696,4.44,1143.8,20.4,9_2,2_6,n,s,n
1697,4.67,1144.1,15.7,9_2,2_6,n,s,n
1698,4.64,1144.8,21.8,5_1,1_8,s,n,n
1699,4.91,1145,19.8,9_2,2_6,n,s,n
1700,4.25,1145.8,9.8,5_1,1_8,s,n,n
1701,5.14,1145.9,143.5,4_3,1_8,l,s,s
1702,4.97,1146.3,22.5,7_3,3_4,n,n,l
1703,4.53,1147.2,19.8,9_2,2_6,n,s,n
1704,4.4,1147.2,22.2,9_2,2_6,n,s,n
1705,4.26,1147.5,22,5_1,1_8,s,n,n
1706,4.57,1147.7,137.6,4_3,1_0,s,s,s
1707,5.13,1148.9,141.7,4_3,1_8,l,s,s
1708,4.8,1149.2,14,10_3,3_7,n,n,s
1709,4.55,1149.2,11.7,5_1,1_8,s,n,n
1710,4.66,1149.3,12.9,5_1,1_8,s,n,n
1712,4.53,1150.9,19,7_3,3_10,n,n,s
1713,4.62,1151,20.5,5_1,1_8,s,n,n
1714,4.65,1151.4,141.5,4_3,1_8,l,s,s
1715,5.18,1151.8,134.3,0_1,3_10,s,s,r
1716,4.62,1152.2,12.5,5_1,1_8,s,n,n
1717,4.61,1152.9,20.4,5_1,1_8,s,n,n
1718,4.64,1153,58.2,9_2,1_8,l,l,n
1719,3.66,1153.9,16.1,5_1,1_8,s,n,n
1720,4.86,1154.2,11.7,5_1,1_8,s,n,n
1721,5.14,1155.4,11.2,10_3,3_7,n,n,s
1722,5.25,1155.5,43.1,4_3,3_7,n,n,r
1723,4.77,1155.5,20.4,5_1,1_8,s,n,n
1726,5,1156.9,59.8,0_1,3_4,s,s,s
1727,4.63,1157.2,20.6,5_1,1_8,s,n,n
1728,4.84,1157.2,12.3,5_1,1_8,s,n,n
1729,5.78,1157.2,60.4,5_1,3_4,l,s,s
1730,4.67,1159.3,12.7,5_1,1_8,s,n,n
1731,4.55,1159.9,66.9,5_1,1_8,s,n,n
1732,3.96,1160.7,55.6,4_3,2_6,n,r,s
1733,4.23,1161.3,13.4,5_1,1_8,s,n,n
1734,4,1161.9,12.2,5_1,1_8,s,n,n
1735,4.66,1163.3,67.6,5_1,1_8,s,n,n
1736,4.62,1164.2,11.8,5_1,1_8,s,n,n
1737,5.05,1164.2,55.6,5_1,3_4,l,s,s
1738,4.99,1166.4,68.4,5_1,1_8,s,n,n
1739,4.49,1166.5,61.1,5_1,1_8,s,n,n
1740,4.26,1166.8,8.5,9_2,2_6,n,s,n
1741,4.35,1167,9.5,9_2,2_6,n,s,n
1742,4.85,1167.5,62.4,5_1,1_8,s,n,n
1743,4.87,1168.2,77.6,7_3,3_4,n,n,l
1744,4.48,1168.5,67.7,5_1,1_8,s,n,n
1745,5,1168.7,10.2,9_2,2_6,n,s,n
1746,4.43,1168.8,9.6,9_2,2_6,n,s,n
1747,4.48,1169.2,10,9_2,2_6,n,s,n
1748,4.59,1169.3,112.3,5_1,2_3,,,
1749,5.21,1169.7,24.5,9_2,3_4,n,r,l
1750,5.09,1170.2,69,10_3,3_7,n,n,s
1751,4.69,1170.5,9.4,9_2,2_6,n,s,n
